test_id,rating
0,3.40792604996
1,1.94661558324
2,1.61439234416
3,1.22206888791
4,3.43419121014
5,3.50126272457
6,1.72368060537
7,1
8,3.28842313029
9,1
10,1.16491013808
11,2.93940057246
12,4.4346685175
13,2.56553166134
14,3.19837416797
15,4.54208313515
16,1.58451331423
17,1
18,1
19,1
20,1.47026332476
21,1.79270232479
22,2.10877076243
23,2.11308838505
24,1
25,2.35665904724
26,1
27,1.37484190256
28,1
29,1.5855501446
30,1
31,1.62055741115
32,1.67297994617
33,1
34,1.04394264257
35,1
36,1
37,1
38,1
39,1
40,1
41,1
42,2.57961843812
43,1
44,1
45,1.0035902452
46,1.68792293694
47,1
48,1
49,1
50,1.62542614047
51,1
52,3.00318880155
53,1
54,1.53750880701
55,2.30433016619
56,2.76271099736
57,3.16500693677
58,2.76899102115
59,3.52782300436
60,3.24994183879
61,1.23050164941
62,1
63,1
64,1
65,1.16005214102
66,1
67,2.68419899956
68,2.26574990508
69,1.09599602042
70,1
71,2.15184240755
72,2.24839475155
73,1.76031549243
74,1.35894561093
75,1
76,1
77,1.51025671516
78,1
79,1.17937143356
80,3.22068205513
81,3.75924501313
82,3.40677628905
83,1
84,1
85,1
86,1.61705678793
87,1
88,1.02395804236
89,1
90,1
91,1
92,1
93,1.74750064952
94,1.24801784744
95,1.36361601945
96,3.1124571564
97,1.92273214464
98,5
99,1
100,1
101,1.54001808021
102,1.03037750931
103,4.40921672159
104,2.17379798357
105,1
106,3.07311995175
107,3.05126052797
108,3.30309622361
109,1
110,3.93240438988
111,1.55556410514
112,3.20450925978
113,1
114,2.83484979837
115,1
116,1.34517521188
117,1
118,1
119,2.23316054249
120,3.88852960583
121,3.64869939817
122,3.99819511399
123,2.39123299385
124,2.62545208972
125,2.60095640625
126,1
127,2.11235069815
128,2.93713408356
129,4.02566711922
130,2.70087122409
131,2.35030340019
132,3.90784123634
133,1.43165243442
134,1
135,1
136,3.62690129755
137,1
138,1.45121071556
139,1
140,1
141,2.20926201814
142,1.76030501085
143,2.30863209248
144,3.35556309095
145,1
146,1.90833627308
147,2.0113051284
148,2.4828457322
149,1
150,1
151,1.7768237119
152,1.74715142591
153,1
154,2.56254793857
155,1.71902497597
156,1.25609429587
157,1.29050810561
158,3.74512672786
159,2.39793660678
160,2.4455286739
161,2.49584285737
162,1.09203096075
163,1.30309544341
164,1
165,2.7764289626
166,3.61018218805
167,4.52227475375
168,2.21154080283
169,2.50155376263
170,3.31579862505
171,2.37610945771
172,1
173,2.92723824133
174,1
175,3.93863616802
176,2.22242463994
177,1
178,1
179,4.69003365732
180,3.83941960195
181,3.32913566426
182,2.80877410812
183,1
184,2.62694114913
185,1
186,1
187,5
188,1
189,1
190,1
191,1.66850634357
192,3.98301732399
193,3.48371367967
194,1.16233828237
195,4.18390227046
196,1
197,1
198,3.60446173676
199,3.30733517878
200,1
201,1.43639278746
202,1.41081758178
203,1
204,1.62738215888
205,1
206,1.33477178805
207,1.15690018874
208,1.03976594733
209,5
210,2.10851472115
211,2.37018049113
212,1.64411664854
213,2.44892150287
214,1
215,1
216,1.40496034744
217,2.38424422373
218,3.08211504521
219,1.77322909717
220,1
221,2.54489808639
222,1.04906175165
223,1
224,1
225,1
226,1.06550127581
227,2.41456142921
228,1.80308569946
229,3.22141703518
230,3.5279371529
231,2.21494095082
232,1
233,2.75043280978
234,3.22389133807
235,1
236,1.78289154911
237,4.05501887782
238,3.14637341611
239,1.26397686538
240,3.98554477379
241,3.03345000594
242,1
243,1
244,2.46928257081
245,3.63290610114
246,2.37314975235
247,1.63531925864
248,2.54333308591
249,1
250,1.3350823327
251,1
252,1.1561903122
253,3.49587642656
254,2.60467903851
255,2.24339582954
256,5
257,1.5095618175
258,2.8131832222
259,1
260,4.07744980667
261,5
262,2.38869606149
263,3.12144064179
264,1.81374794424
265,1
266,2.13398445588
267,1
268,2.14284728127
269,2.08843951239
270,1
271,1.46334274296
272,1.56954319515
273,1
274,1
275,1
276,1.23171461526
277,1.12127038609
278,1
279,1.35187859814
280,1
281,1
282,1.19187882069
283,1
284,1
285,2.41381776744
286,2.83702800258
287,2.96656369426
288,1.73205305883
289,4.10658149216
290,1
291,1.77970685532
292,1
293,1
294,5
295,1.7790637063
296,2.85803718267
297,1.94645050489
298,1
299,1.4940654064
300,1.67068639945
301,1
302,1
303,1.8543866066
304,3.73362365729
305,1.54094144007
306,1
307,2.13475890263
308,1
309,1
310,1
311,2.53093242461
312,1.25134561386
313,1.62932975045
314,1
315,1
316,3.08559736054
317,1
318,4.9414338266
319,3.15179740515
320,4.73852995277
321,1.84567978362
