test_id,rating
0, 3.799455862289412
1, 4.099455862289412
2, 3.6823690275555188
3, 3.5460686024309687
4, 4.6331625663502205
5, 4.951344384532037
6, 2.3703695036970736
7, 5
8, 4.0280794773961635
9, 2.8614128107294965
10, 3.1014447086561328
11, 5
12, 4.721167998070891
13, 5
14, 4.516923966240652
15, 4.528319977636663
16, 5
17, 1
18, 1.6796049429887105
19, 1
20, 5
21, 4.193409245667109
22, 4.306620703611809
23, 4.97890739932506
24, 3.4097811090977954
25, 5
26, 5
27, 4.673225629179484
28, 5
29, 5
30, 1.8270408404246075
31, 5
32, 4.757977166766921
33, 5
34, 4.305489803207074
35, 3.800806750123436
36, 5
37, 5
38, 3.967473416790103
39, 5
40, 5
41, 3.6171300670773547
42, 4.764673253593758
43, 3.1617082489508044
44, 5
45, 4.157789195622746
46, 4.961360624194175
47, 2.532789195622746
48, 3.993803126274051
49, 3.3743253933977275
50, 4.234931454003789
51, 5
52, 3.3994280501038077
53, 3.231645983848087
54, 4.01425467950026
55, 3.4093255403830582
56, 3.4863182940062476
57, 3.473362874701723
58, 3.4456822773837517
59, 3.464358834546788
60, 2.2642546795002607
61, 2.228540393785975
62, 1
63, 2.0142546795002607
64, 1
65, 4.386921227835005
66, 3.638104008291961
67, 2.4238182940062476
68, 3.4238182940062476
69, 4.386921227835005
70, 2.8869226197059916
71, 4.01425467950026
72, 3.623818294006247
73, 3.193049063237016
74, 2.979373849561803
75, 2.0142546795002607
76, 1
77, 4.274455862289413
78, 4.777136459607384
79, 4.2494558622894125
80, 4.484167642957397
81, 4.827040840424607
82, 3.934447755002214
83, 4.800806750123435
84, 1.5617980751256448
85, 5
86, 4.348695141296887
87, 5
88, 3.579405738195492
89, 3.079405738195492
90, 3.9818027451865117
91, 3.079405738195492
92, 1.538901988218674
93, 4.330225262696187
94, 3.856598719432269
95, 4.025062286217885
96, 3.4767392346547514
97, 5
98, 4.3616049178424845
99, 5
100, 1
101, 5
102, 5
103, 4.740132091797609
104, 5
105, 2.967473416790103
106, 3.1055686548853405
107, 4.5459053092890755
108, 3.8555686548853423
109, 2.831970046350933
110, 4.078346857945136
111, 4.102345658583225
112, 3.213456769694336
113, 1.75573976517828
114, 4.240589189905876
115, 4.0697427949215506
116, 3.323028972345658
117, 5
118, 5
119, 4.567136459607383
120, 3.88135311025445
121, 3.5034172410766153
122, 3.4427029553623303
123, 2.947953897270583
124, 3.307084309624063
125, 3.4006464937131797
126, 1.7642271667669203
127, 3.766580559647246
128, 3.5488425513823056
129, 4.073318075857831
130, 3.131186103357267
131, 4.497560500100253
132, 4.244227166766921
133, 2.6508219825079915
134, 5
135, 3.556808317963918
136, 4.601316087984218
137, 3.7416669651772
138, 4.282170715154017
139, 2.589932052765603
140, 4.025062286217885
141, 2.9490352773513084
142, 3.08724665946513
143, 2.7454715445134
144, 3.253953216786766
145, 4.3253817882153385
146, 2.5483004807714047
147, 2.825381788215339
148, 3.8975068299777544
149, 5
150, 5
151, 5
152, 4.1573059361536195
153, 2.443020221867906
154, 5
155, 4.499537061920286
156, 2.90278590993632
157, 3.90278590993632
158, 4.644333442010783
159, 3.695615493292835
160, 4.2597180573954
161, 5
162, 5
163, 4.30518291692734
164, 3.569452576602986
165, 4.028948826626166
166, 4.875102672780013
167, 4.564412192300306
168, 2.823979615934811
169, 4.183977409691611
170, 4.251912192300306
171, 4.854915942277124
172, 4.072736574684839
173, 4.663240324661658
174, 3.6823039983193446
175, 5
176, 4.4829781993492475
177, 2.7729781993492475
178, 1.400311651014503
179, 5
180, 5
181, 5
182, 4.713587025163562
183, 3.9778566848392085
184, 3.569452576602986
185, 1.0289488266261682
186, 3.838516250260673
187, 5
188, 3.0469203584968962
189, 2.90278590993632
190, 4.638516250260672
191, 4.952548043655774
192, 3.895448800623612
193, 4.952548043655774
194, 3.5081035992113296
195, 3.947597248178047
196, 1.493051793632592
197, 1.5621154672902797
198, 3.8994558622894124
199, 4.042313005146555
200, 1.4457342863553206
201, 5
202, 1.8838794259505658
203, 1
204, 5
205, 1.3153695036970738
206, 1.7427029553623292
207, 5
208, 3.3960448453615317
209, 5
210, 5
211, 5
212, 3.3756242255904496
213, 3.751787142280299
214, 5
215, 2.395480733140108
216, 2.4605600982194726
217, 5
218, 4.401257799177987
219, 4.44958986003245
220, 4.713859519708098
221, 4.598474904323481
222, 4.1019271983027075
223, 3.6733557697312795
224, 4.42335576973128
225, 5
226, 5
227, 4.981048077423587
228, 3.190544893504258
229, 3.9833744768607744
230, 4.426275233828612
231, 4.983374476860774
232, 1.592941900495279
233, 4.3167078101941065
234, 5
