test_id,rating
0,3.58442501582
1,3.2453998986
2,3.51154654865
3,3.52044359619
4,4.58690961831
5,4.58919415591
6,2.75709451304
7,4.34456618047
8,4.3162057005
9,4.07293268714
10,3.52647311768
11,4.6948339831
12,5
13,4.65764273262
14,4.71222393112
15,4.1655300303
16,4.91727026603
17,2.96718976262
18,2.95117229956
19,2.99537634378
20,4.53066493335
21,4.10767950514
22,4.23228605666
23,4.33456512578
24,3.4414772033
25,4.92293033028
26,4.42730854798
27,4.39968125873
28,4.14844924193
29,4.44442421956
30,4.06849904549
31,4.28726525924
32,4.09938257983
33,4.175261212
34,4.23502921072
35,4.11768940471
36,4.84238768524
37,4.94128538589
38,4.78684206865
39,4.96265822106
40,4.85493040831
41,3.18513189538
42,3.84238896383
43,3.56885179219
44,4.07559270586
45,4.04947520439
46,4.11326500379
47,3.43021107304
48,3.87238760527
49,3.40091116909
50,3.83029899202
51,3.71538152403
52,3.45444958487
53,2.94307592622
54,2.94592732072
55,2.95773526217
56,2.90125258071
57,3.4761719841
58,3.25039532704
59,3.35537756175
60,2.92536396247
61,2.37781595276
62,2.50843875914
63,3.13557046063
64,2.26368281917
65,3.13812252432
66,3.40474425738
67,3.09646128482
68,2.95446479349
69,3.07684474572
70,2.59463682951
71,2.95722039036
72,3.43885236316
73,2.81623014502
74,2.35454371021
75,2.79078525415
76,2.7829229747
77,3.82797661295
78,3.91392506636
79,3.96062653112
80,4.00641791978
81,4.40113276427
82,3.94471107703
83,4.62479795062
84,3.7520980973
85,4.04224627386
86,3.79454226187
87,4.31911919388
88,3.49465814259
89,3.57129109461
90,3.67324537761
91,3.43627359096
92,2.5034652767
93,4.00154063802
94,3.97087920601
95,3.81227322827
96,3.43157426381
97,3.90269945365
98,3.92061210926
99,3.75778810528
100,3.53430297
101,4.28069062574
102,4.28934022175
103,4.33921139519
104,3.99925200399
105,3.95913222933
106,3.60148661928
107,3.97997279054
108,4.06938676429
109,3.42889777127
110,3.76651446437
111,3.93606590554
112,3.89634401898
113,3.65795175407
114,4.68770874391
115,4.46543455597
116,4.19764588271
117,4.39606471059
118,4.16504969693
119,4.03973438323
120,4.02561432894
121,4.02393237589
122,3.94896542363
123,3.45535066348
124,3.46660896259
125,3.42514122943
126,2.93650676437
127,4.15767351998
128,3.56866275788
129,3.92336644503
130,3.49085684688
131,4.03454706093
132,4.04429298577
133,2.81664340603
134,4.31900503748
135,3.55505830675
136,4.52622569629
137,4.47455049551
138,4.54583264185
139,3.59351872864
140,3.82989151196
141,2.57140493707
142,2.80543211167
143,2.67119092985
144,3.37838804324
145,3.22373256521
146,2.80840365773
147,2.92745088815
148,3.46541292668
149,4.82474866985
150,4.78281578113
151,5
152,4.34814356848
153,4.50222210571
154,4.88590521351
155,4.31266075266
156,3.85167302726
157,4.17383900818
158,4.70455843113
159,4.19038796753
160,4.68829562838
161,4.0946171716
162,4.00501228376
163,4.08580970671
164,4.32218295011
165,3.67761415791
166,4.73908624397
167,4.703396687
168,3.52017745298
169,4.28843622233
170,4.36343882524
171,4.22725479561
172,4.04710035451
173,4.36697127356
174,3.97542311301
175,4.93986359178
176,4.39204732597
177,4.0525876441
178,4.1617247634
179,4.90696109665
180,4.60955745506
181,4.48277948812
182,4.57738227378
183,4.33809175185
184,3.1903154092
185,3.77341012944
186,3.80398340542
187,4.89687266003
188,4.28121596817
189,3.25996007157
190,4.03233290084
191,4.11740249812
192,4.048672211
193,4.27585258209
194,3.67361637494
195,3.74940577364
196,3.67158199111
197,3.79206764146
198,3.55950293981
199,3.87662452703
200,3.91520046542
201,4.19417767116
202,3.16222053132
203,3.82992308475
204,3.69770047697
205,3.92184617838
206,3.31651691372
207,3.78973459221
208,4.34374808597
209,4.50060431467
210,4.79796521479
211,4.41767674775
212,3.92759494697
213,3.77758438687
214,4.05730015583
215,3.34036141059
216,2.86466930856
217,4.97612468536
218,4.2450383726
219,4.57621967355
220,4.38281014647
221,4.38923612776
222,4.35361274591
223,4.42124821234
224,4.5662280054
225,4.57122657056
226,4.68803399988
227,4.65788284533
228,3.54878568293
229,4.09892098426
230,3.89263723318
231,4.17967932205
232,3.75207674052
233,4.13474042862
234,4.61172582277
235,3.89898110407
236,4.12419594006
237,4.33126965369
238,4.26058412982
239,4.04002381913
240,4.17808274115
241,3.72551268844
242,3.54091145795
243,3.90221188849
244,3.55287434822
245,4.16068897719
246,4.26207039728
247,3.92182998918
248,4.74758302017
249,3.98657962998
250,3.20720837305
251,4.02163472557
252,4.24339061375
253,4.10870314251
254,3.75812889215
255,3.36109392586
256,3.76374567396
257,4.29070703979
258,4.17470636183
259,4.11776963806
260,3.95690638546
261,4.12463350093
262,3.88688945972
263,4.03926290909
264,3.9365366841
265,3.95135098494
266,3.90404853755
267,3.83545298199
268,2.7679547172
269,2.37266943923
270,2.48275885448
271,2.80900993742
272,3.12214709017
273,2.84021890558
274,4.11701532463
275,3.49702209121
276,4.53961269468
277,4.45865910661
278,4.70171448597
279,4.26926195461
280,4.08610045781
281,3.85630335157
282,3.60270408686
283,3.14472527292
284,3.26332367622
285,4.72774295466
286,3.05793637545
287,4.00536642362
288,3.56335945674
289,4.20350882194
290,3.60346083072
291,4.05551833254
292,4.12918325062
293,3.91886684827
294,4.73345632588
295,4.27933376117
296,3.5798738785
297,4.17454831804
298,3.77845068427
299,3.71872268281
300,2.86136412343
301,3.66878072257
302,2.98093374238
303,4.02030520131
304,4.08998661994
305,2.51601240822
306,2.75870917665
307,2.00298362256
308,2.76267957022
309,2.9163138002
310,4.17418372638
311,4.4803448656
312,3.64002310404
313,3.61408449378
314,3.70310250887
315,3.46400042548
316,3.90074935582
317,3.63851973635
318,4.14845637493
319,4.40962189249
320,4.59977785009
321,4.42609357735
322,4.08859687408
323,4.08979557294
324,4.57632737154
325,4.22068434755
326,4.31272902845
327,4.21227969312
328,3.56768516902
329,3.74187289496
330,3.98665750535
331,4.10267801457
332,4.17983069672
333,3.4821105605
334,3.5622065722
335,4.18098881974
336,3.92446005356
337,3.71289180747
338,4.57632495137
339,4.11473801991
340,3.90470790472
341,4.10686293184
342,4.77597366483
343,2.92898263559
344,3.76060982903
345,3.73808110431
346,3.91987149214
347,4.2509576343
348,3.94747515795
349,3.75261476761
350,4.4257776474
351,3.80067798037
352,4.34687073638
353,4.08123372058
354,4.42984411028
355,4.20072251587
356,4.31111390683
357,4.65124633024
358,4.34393176124
359,3.83584905187
360,4.51063938691
361,4.18879676351
362,3.93351413791
363,4.90860922809
364,3.98329074862
365,4.21650302019
366,3.60164766601
367,4.34640371863
368,4.82349082772
369,4.31290559136
370,4.42373576684
371,4.55385723249
372,4.25582905114
373,4.44531364732
374,4.59058375083
375,4.49940869137
376,4.00943864909
377,4.11748923201
378,4.10460703845
379,4.22653065233
380,4.36449499701
381,4.56067713349
382,4.37108030937
383,4.06891187715
384,4.25690650576
385,4.3286571239
386,4.18655765816
387,3.70049883607
388,3.48871971821
389,3.7764798373
390,3.65020624909
391,3.83316774363
392,5
393,4.48815526497
394,4.36191012485
395,3.86833223591
396,3.0650147478
397,3.15712585065
398,3.28021579581
399,3.78067696113
400,4.56907175304
401,4.6912847894
402,4.00349842162
403,4.50631126211
404,4.38803307828
405,1.53080435439
406,4.4871752796
407,4.64348515732
408,4.27216143707
409,4.28662724554
410,4.94666648914
411,4.06764587762
412,4.59449495586
413,4.11188694104
414,3.84099778541
415,1.74641346921
416,2.16691494282
417,2.04968652926
418,1.85301595651
419,1.99290689864
420,4.06632263159
421,4.04828240477
422,4.34449266225
423,3.70093419787
424,2.9333618166
425,3.89571910308
426,3.45905683671
427,3.73066261517
428,4.16394185024
429,3.64835338875
430,3.70160275725
431,3.79109202771
432,4.58109335329
433,3.12758151922
434,3.48547676606
435,3.76327505109
436,3.35611147275
437,2.56563011788
438,4.24197607747
439,4.26480077292
440,4.51418520303
441,4.03672467799
442,3.79261931004
443,4.02640184768
444,3.43247781385
445,3.25607249529
446,4.59009162254
447,4.39906648803
448,4.8387594226
449,5
450,4.72589320916
451,4.61419414994
452,4.93678286133
453,4.00573733993
454,4.48851272984
455,4.10773695583
456,4.23309078482
457,4.17660040702
458,3.6237022802
459,4.31512522141
460,4.33456322771
461,2.76429023473
462,2.78110870879
463,4.09638931969
464,2.98835880579
465,3.03169232006
466,3.63106365427
467,4.11864087295
468,1.96137619736
469,1.71642388944
470,2.04289555712
471,4.33447417253
472,4.07435629623
473,4.31851345514
474,3.7192420723
475,4.09223502694
476,3.75188984595
477,2.382454238
478,2.65746139559
479,4.26393241458
480,4.64103052241
481,3.47508406949
482,3.66959195578
483,4.1706624199
484,3.23094091501
485,3.47540037469
486,4.1736718514
487,4.18748747554
488,4.24945191966
489,3.93072962883
490,3.82168878777
491,3.75238527374
492,3.78569572053
493,4.45701542646
494,3.73172783194
495,4.36425337889
496,3.98564494262
497,4.51559739084
498,4.11568982248
499,4.30058962684
500,4.0051094452
501,3.9626257086
502,4.43994177724
503,4.35859511718
504,3.83284054823
505,4.58753090965
506,4.21093881471
507,4.04529502758
508,4.13850908896
509,4.62307131705
510,4.26875407795
511,2.60588137709
512,3.23212414201
513,3.30910512686
514,2.94697297159
515,3.37225995312
516,4.06474302746
517,4.70582384919
518,2.45760201686
519,3.44663755825
520,4.3742739653
521,4.34272156246
522,3.82668055187
523,4.27236517214
524,2.94909776246
525,3.43810918541
526,2.17496627019
527,3.95542003831
528,2.51829339135
529,2.58623385327
530,4.49111560746
531,4.37973482451
532,4.60925981084
533,4.51954778775
534,4.24777920805
535,4.07936280552
536,4.08025370286
537,4.59211517803
538,3.96308102185
539,3.75077187485
540,4.0205809232
541,4.15810002773
542,4.04256772933
543,4.50737111245
544,4.46251341315
545,2.70584911562
546,3.00834064104
547,2.45662809353
548,3.29282146907
549,3.34330386068
550,4.59178526022
551,4.17563699716
552,4.19972610157
553,3.71583902554
554,4.64761147817
555,4.01250256312
556,4.02707969714
557,4.81487813092
558,3.87661976859
559,4.49283107115
560,4.29991876879
561,3.51039507015
562,2.78368479109
563,3.63160833845
564,3.56820000608
565,3.24103412387
566,2.53319100392
567,3.91352972743
568,4.36493908137
569,4.62598319444
570,4.18136799519
571,3.50784163861
572,4.07358587727
573,3.91697320743
574,3.81229063563
575,3.82132354548
576,3.82733789644
577,3.93333801441
578,3.90188884726
579,4.49600528187
580,3.90636606316
581,4.41509292222
582,4.68061201312
583,4.0882652414
584,4.62392288188
585,4.4048371603
586,3.19807312566
587,3.32840312312
588,3.37809587532
589,4.14307455252
590,4.30915306407
591,3.48030135623
592,4.54519043717
593,3.90646395021
594,5
595,4.39506398
596,4.49156993518
597,4.51772770407
598,4.03040070978
599,4.03900384971
600,4.14472497508
601,4.51742969181
602,4.20825329357
603,4.46225123416
604,4.53177293612
605,4.59013369947
606,4.31382844463
607,4.12901672468
608,4.07834622082
609,3.77008680511
610,4.53381668752
611,3.9932409589
612,3.63860121735
613,4.00933501579
614,3.89439325765
615,4.05442851609
616,3.90425212182
617,4.23920819985
618,4.06795178088
619,4.72526498511
620,4.72849421781
621,4.1253585227
622,4.04863347568
