test_id,rating
0,4.029650607740177
1,3.8859572307985464
2,3.4423318584224405
3,3.6796522856747207
4,4.3387688126356565
5,3.965149415249455
6,3.848476647587072
7,3.8886102188913827
8,4.045634496482702
9,3.5589779334249574
10,3.750597363984119
11,4.182023033605365
12,4.409265824562107
13,4.308258330945009
14,4.31371412547016
15,4.163615281624919
16,4.01347825030386
17,2.9521605818074095
18,3.207989938564452
19,3.1218185878888614
20,4.343850292751361
21,4.144591901246416
22,4.05635507100749
23,4.19372228756095
24,3.624841994497146
25,4.4345929928681995
26,4.130861227870069
27,4.207230470674141
28,4.12489148392288
29,4.234509906178387
30,2.9170269082840976
31,4.356507705191143
32,3.9777804436150346
33,3.537026923713381
34,3.758370713986221
35,3.426591983793081
36,3.811753102153812
37,3.687955322967684
38,3.4420874585771966
39,3.629750820934297
40,4.013826103492688
41,3.055402370632211
42,3.6957595315361047
43,3.111446869456307
44,2.9795654188105334
45,3.568559981145416
46,3.9817065018613502
47,3.3631474657595275
48,3.6681351744068307
49,3.537433562471046
50,4.150510574266347
51,3.5389338288190464
52,3.717618351280804
53,3.5897431525805668
54,3.6184329788584106
55,3.8107870747352046
56,3.499850065940899
57,3.804555032974307
58,3.9019074065573682
59,3.903719035839525
60,3.403236292142676
61,3.3181485400233677
62,2.938254053176253
63,3.1127970474523745
64,2.9511554797292003
65,3.3349327456833686
66,3.4959344224607163
67,3.233575007338553
68,3.642164219260914
69,3.320659887296801
70,3.5971065465291248
71,3.5044344916996244
72,4.1175608772010355
73,3.2098519830293313
74,3.2086231949185198
75,3.253948179981045
76,3.0734250655648103
77,3.8399756525911743
78,4.005688622408025
79,4.152551405549836
80,3.8608739223127877
81,4.065906568747293
82,4.246147288708503
83,3.5948723863276495
84,3.0572349644528605
85,3.8220246073922466
86,4.009633658672627
87,4.3374647296230275
88,3.738190677395676
89,3.6149553727271218
90,3.57326868977999
91,3.7746500735012476
92,3.1860243867534974
93,4.114633633600041
94,3.674796921703717
95,3.8242066937630597
96,3.605698497149247
97,3.869691526199116
98,4.052668552382224
99,4.171406298156239
100,2.917296747159951
101,3.37111518615623
102,3.6418979098335837
103,4.248477881929725
104,3.6824216877089944
105,3.270726483940238
106,3.919886995930141
107,3.7775399782369963
108,4.087938350756208
109,2.5489913491866645
110,4.063844599345876
111,3.6364036192469507
112,4.277571801133512
113,3.1143887323030945
114,3.8890132317675055
115,4.13908225852304
116,3.5820253479978383
117,3.9991106561186944
118,3.770656975019605
119,3.7653596392325013
120,4.010930027043676
121,4.058523193877043
122,4.180539970908087
123,3.619373239374142
124,3.722758385526098
125,3.814261672156277
126,3.009745077383641
127,3.5154161296954682
128,3.767963562204891
129,3.9613035121291524
130,3.7394483182659957
131,3.77340084159025
132,3.9170284897856216
133,3.307272978349244
134,3.898955784688982
135,4.167656210884356
136,4.222655896512713
137,3.513871658451216
138,3.8987673931416067
139,3.586041976136299
140,3.6209285111166056
141,2.960624334371081
142,3.479503547385064
143,3.818310856082204
144,3.869760495094838
145,3.710870894315968
146,3.6423319355688566
147,3.50448247677025
148,3.8354639759025457
149,4.275272683649936
150,3.755319496095041
151,4.140327864552495
152,3.6694838480477907
153,2.966774755224066
154,3.7215732622866273
155,3.9304647724392887
156,3.0542087805736067
157,3.2674143568708334
158,4.287318170719618
159,3.470748817827611
160,4.131099456002049
161,3.9985588278065
162,4.024992352861535
163,4.132160527804919
164,3.4439966780753357
165,3.7353648813314546
166,4.532411716534753
167,4.223780074083703
168,4.234359007789088
169,4.079258144636414
170,3.9908670987123105
171,3.6651564741465004
172,3.7164784358409904
173,3.500016085027694
174,3.140789971583118
175,4.25462058814113
176,3.9076874474681125
177,3.171694131433577
178,2.983001539456727
179,4.213344015540374
180,4.198757634120009
181,4.355519151019124
182,4.109203143099272
183,4.017999647440879
184,3.703461829689258
185,2.936262730605102
186,3.4589397073759303
187,4.119910602733375
188,3.266335772831578
189,3.3951672399288246
190,3.2729602584096344
191,3.902548107540561
192,4.1780529247556295
193,3.929086088842584
194,3.2030094431070255
195,3.7668940814427
196,2.9265670655007785
197,2.9759744460212314
198,4.151770992407636
199,4.052601280707648
200,3.0626514143059542
201,3.765743596943922
202,3.2258646859581566
203,2.933109370859407
204,3.57331274038341
205,2.933355062907116
206,2.869932579818575
207,3.166725053645689
208,3.592785035755435
209,4.190549101186396
